Molecule ChEMBL ID;Molecule Name;Molecule Max Phase;Molecular Weight;#RO5 Violations;AlogP;Compound Key;Smiles;Standard Type;Standard Relation;Standard Value;Standard Units;pChEMBL Value;Data Validity Comment;Comment;Uo Units;Ligand Efficiency BEI;Ligand Efficiency LE;Ligand Efficiency LLE;Ligand Efficiency SEI;Potential Duplicate;Assay ChEMBL ID;Assay Description;Assay Type;BAO Format ID;BAO Label;Assay Organism;Assay Tissue ChEMBL ID;Assay Tissue Name;Assay Cell Type;Assay Subcellular Fraction;Assay Parameters;Assay Variant Accession;Assay Variant Mutation;Target ChEMBL ID;Target Name;Target Organism;Target Type;Document ChEMBL ID;Source ID;Source Description;Document Journal;Document Year;Cell ChEMBL ID;Properties;Action Type;Standard Text Value;Value
CHEMBL126991;;;404.87;0;4.77;39;Cc1cc(=O)c(Oc2ccc(Cl)cc2C)c(-c2ccc(S(C)(=O)=O)cc2)o1;IC50;'=';190.0;nM;6.72;;;UO_0000065;16.60;0.34;1.95;9.13;0;CHEMBL766724;Inhibition concentration against cyclooxygenase-2 (COX-2) in human whole blood;B;BAO_0000221;tissue-based format;;CHEMBL3638178;Blood;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1149180;1;Scientific Literature;J Med Chem;2004;;;;;0.19
CHEMBL93372;;;372.40;0;2.48;13c;CC(=O)Oc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)COC2=O)cc1;IC50;'=';1.26;nM;8.90;;;UO_0000065;23.90;0.47;6.42;10.26;0;CHEMBL763090;In vitro inhibitory concentration of compound required to inhibit Prostaglandin G/H synthase 2 enzyme was determined;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1135351;1;Scientific Literature;Bioorg Med Chem Lett;2002;;;;;0.00126
CHEMBL157720;;;441.51;0;3.62;3k;CS(=O)(=O)c1ccc(-c2cnn(Cc3nccs3)c(=O)c2-c2ccc(F)cc2)cc1;IC50;'=';5900.0;nM;5.23;;;UO_0000065;11.84;0.24;1.61;6.38;0;CHEMBL762902;In vitro inhibitory activity against prostaglandin G/H synthase 2 stably transfected in Human whole blood (HWB) cell;B;BAO_0000221;tissue-based format;;CHEMBL3638178;Blood;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1136575;1;Scientific Literature;Bioorg Med Chem Lett;2003;;;;;5.9
CHEMBL42485;DUP-697;;411.32;1;5.39;Dup-697;CS(=O)(=O)c1ccc(-c2cc(Br)sc2-c2ccc(F)cc2)cc1;IC50;'=';126320.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL1639617;Inhibition of human recombinant COX2 expressed in baculovirus infected SF21 cell;B;BAO_0000219;cell-based format;Homo sapiens;;;Sf21;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1629710;1;Scientific Literature;Eur J Med Chem;2010;CHEMBL4106362;;;;126.32
CHEMBL1630223;;;370.71;0;4.92;17;O=C(O)C1=Cc2c(ccc(Cl)c2Oc2ccccc2)OC1C(F)(F)F;IC50;'=';530.0;nM;6.28;;;UO_0000065;16.93;0.34;1.36;11.25;0;CHEMBL1639903;Inhibition of human COX2;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1629461;1;Scientific Literature;Bioorg Med Chem Lett;2010;;;;;0.53
CHEMBL1630241;;;385.17;0;4.96;23c;CC(C)(C)Oc1c(Cl)cc2c(c1Cl)OC(C(F)(F)F)C(C(=O)O)=C2;IC50;'<';28.0;nM;;;;UO_0000065;;;;;0;CHEMBL1639903;Inhibition of human COX2;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1629461;1;Scientific Literature;Bioorg Med Chem Lett;2010;;;;;0.028
CHEMBL1630242;;;425.23;1;5.74;23e;O=C(O)C1=Cc2cc(Cl)c(OCC3CCCCC3)c(Cl)c2OC1C(F)(F)F;IC50;'<';34.0;nM;;;;UO_0000065;;;;;0;CHEMBL1639903;Inhibition of human COX2;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1629461;1;Scientific Literature;Bioorg Med Chem Lett;2010;;;;;0.034
CHEMBL1630245;;;389.80;0;4.50;26c;CC1CCC(C)N1Cc1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2;IC50;'=';96000.0;nM;4.02;;;UO_0000065;10.31;0.21;-0.48;8.07;0;CHEMBL1639903;Inhibition of human COX2;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1629461;1;Scientific Literature;Bioorg Med Chem Lett;2010;;;;;96.0
CHEMBL1630226;;;320.69;0;4.08;29c;CCCc1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2;IC50;'=';150.0;nM;6.82;;;UO_0000065;21.28;0.44;2.74;14.67;0;CHEMBL1639903;Inhibition of human COX2;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1629461;1;Scientific Literature;Bioorg Med Chem Lett;2010;;;;;0.15
CHEMBL1630228;;;348.75;0;4.72;29e;CC(C)CCc1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2;IC50;'=';94.0;nM;7.03;;;UO_0000065;20.15;0.42;2.31;15.10;0;CHEMBL1639903;Inhibition of human COX2;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1629461;1;Scientific Literature;Bioorg Med Chem Lett;2010;;;;;0.094
CHEMBL278505;;;427.86;0;3.87;19;CC(C)S(=O)(=O)c1c(O)n(Cc2ccc(F)c(F)c2)c(=O)c2ccc(Cl)cc12;IC50;'=';100.0;nM;7.00;;;UO_0000065;16.36;0.34;3.13;9.17;0;CHEMBL763341;Concentration that caused a 50% decrease in the maximal inhibition of Prostaglandin G/H synthase 2 activity as measured by PGE-2 production.;B;BAO_0000357;single protein format;Cercopithecidae;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1130988;1;Scientific Literature;Bioorg Med Chem Lett;1998;;;;;0.1
CHEMBL1682229;;;300.34;0;1.73;3a;CS(=O)(=O)c1ccc(-c2nnnn2-c2ccccc2)cc1;IC50;'=';200000.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL1686812;Inhibition of human recombinant COX-2 by fluorescence assay;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1681719;1;Scientific Literature;Bioorg Med Chem Lett;2011;;;;;200.0
CHEMBL212918;;;531.55;2;5.97;11;NS(=O)(=O)c1ccc(/N=N/c2ccc(OC(=O)Nc3ccccc3)c(OC(=O)Nc3ccccc3)c2)cc1;IC50;'=';11070.0;nM;4.96;;;UO_0000065;;;;;0;CHEMBL869264;Inhibition of COX2 assessed as LPS-stimulated PGE2 production in human whole blood leukocyte;F;BAO_0000221;tissue-based format;Homo sapiens;CHEMBL3638178;Blood;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1149501;1;Scientific Literature;Bioorg Med Chem Lett;2006;;;;;11.07
CHEMBL434520;;;445.50;0;3.01;28;CS(=O)(=O)c1ccc(-c2c(-c3ccc(F)cc3)nn3nc(S(C)(=O)=O)ccc23)cc1;IC50;'=';370.0;nM;6.43;;;UO_0000065;14.44;0.29;3.42;6.53;0;CHEMBL833052;Inhibition of human cyclooxygenase-2 expressed in COS cells;B;BAO_0000219;cell-based format;Homo sapiens;;;COS;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1138006;1;Scientific Literature;Bioorg Med Chem Lett;2004;;;;;370.0
CHEMBL361504;;;249.31;0;4.57;2g;CCc1onc(-c2ccccc2)c1-c1ccccc1;IC50;'=';1490.0;nM;5.83;;;UO_0000065;23.37;0.42;1.26;22.38;0;CHEMBL830991;In vitro inhibitory concentration against Prostaglandin G/H synthase 2 in human whole blood assay;B;BAO_0000221;tissue-based format;Homo sapiens;CHEMBL3638178;Blood;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1138763;1;Scientific Literature;J Med Chem;2004;;;;;1.49
CHEMBL442224;;;277.37;1;5.24;2b;Cc1cc(C)c(-c2noc(C)c2-c2ccccc2)c(C)c1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL830991;In vitro inhibitory concentration against Prostaglandin G/H synthase 2 in human whole blood assay;B;BAO_0000221;tissue-based format;Homo sapiens;CHEMBL3638178;Blood;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1138763;1;Scientific Literature;J Med Chem;2004;;;;;100.0
CHEMBL185638;;;356.45;0;3.89;3b;Cc1cc(C)c(S(N)(=O)=O)c(C)c1-c1noc(C)c1-c1ccccc1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL830991;In vitro inhibitory concentration against Prostaglandin G/H synthase 2 in human whole blood assay;B;BAO_0000221;tissue-based format;Homo sapiens;CHEMBL3638178;Blood;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1138763;1;Scientific Literature;J Med Chem;2004;;;;;100.0
CHEMBL157358;;;423.44;0;4.55;25;CS(=O)(=O)c1ccc(-c2c(-c3ccccc3)sc3nc(C(F)(F)F)nn23)cc1;IC50;'>';50000.0;nM;;;;UO_0000065;;;;;0;CHEMBL769656;Tested in vitro for the ability to inhibit Prostaglandin G/H synthase 2 in chinese hamster ovary (CHO) cells;B;BAO_0000219;cell-based format;;;;CHO;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1129864;1;Scientific Literature;Bioorg Med Chem Lett;1997;CHEMBL3308072;;;;50.0
CHEMBL56367;NIMESULIDE;4.0;308.31;0;2.76;1;CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1;IC50;'=';15.0;nM;7.82;;;UO_0000065;25.38;0.51;5.06;7.94;0;CHEMBL769644;Inhibitory activity was evaluated against human Prostaglandin G/H synthase 2 was determined;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1130767;1;Scientific Literature;Bioorg Med Chem Lett;1998;;;;;0.015
CHEMBL326005;;;382.37;0;2.91;47;Cc1ccncc1-c1nc(C(F)(F)F)cn1-c1ccc(S(N)(=O)=O)cc1;IC50;'=';51000.0;nM;4.29;;;UO_0000065;11.23;0.23;1.38;4.72;0;CHEMBL655565;Inhibitory activity against human Prostaglandin G/H synthase 2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1133620;1;Scientific Literature;J Med Chem;2000;;;;;51.0
CHEMBL419561;;;371.34;0;3.26;79;Cc1nc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)co1;IC50;'=';4150.0;nM;5.38;;;UO_0000065;14.49;0.29;2.12;6.90;0;CHEMBL655565;Inhibitory activity against human Prostaglandin G/H synthase 2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1133620;1;Scientific Literature;J Med Chem;2000;;;;;4.15
CHEMBL375309;;;464.54;0;4.54;10s;COc1ccc(OCc2cc(-c3ccccc3)n(-c3ccc(S(C)(=O)=O)cc3)n2)cc1OC;IC50;'=';700.0;nM;6.16;;;UO_0000065;;;;;0;CHEMBL919560;Inhibition of COX2 expressed in CHO cells assessed as inhibition of arachidonic acid-stimulated PGE2 production by enzyme immunoassay;F;BAO_0000219;cell-based format;;;;CHO;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1149247;1;Scientific Literature;J Med Chem;2004;CHEMBL3308072;;;;0.7
CHEMBL101459;;;371.46;0;4.69;9;CS(=O)(=O)c1ccc(-c2cc(CC#N)sc2-c2ccc(F)cc2)cc1;IC50;'=';49000.0;nM;4.31;;;UO_0000065;11.60;0.24;-0.38;7.44;0;CHEMBL760084;Compound was evaluated for inhibitory activity against human Prostaglandin G/H synthase 2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1150491;1;Scientific Literature;Bioorg Med Chem Lett;1996;;;;;49.0
CHEMBL274473;;;347.44;0;4.33;4;Cc1nc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)s1;IC50;'=';310.0;nM;6.51;;;UO_0000065;18.73;0.39;2.18;13.84;0;CHEMBL769643;Inhibitory activity against human recombinant Prostaglandin G/H synthase 2 expressed in microsomes taken from baculovirus infected Sf9 cells;B;BAO_0000219;cell-based format;;;;Sf9;Microsomes;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1128908;1;Scientific Literature;Bioorg Med Chem Lett;1996;CHEMBL3308860;;;;0.31
CHEMBL108452;;;368.34;0;2.60;104;NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccnc2)cc1;IC50;'=';436.52;nM;6.36;;;UO_0000065;17.27;0.35;3.76;7.00;1;CHEMBL763870;Inhibition of human Prostaglandin G/H synthase 2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1134614;1;Scientific Literature;J Med Chem;2001;;;;;6.36
CHEMBL114162;;;316.36;0;3.08;28;CS(=O)(=O)c1ccc(-c2cncn2-c2ccc(F)cc2)cc1;IC50;'>';10000.0;nM;;;;UO_0000065;;;;;0;CHEMBL762914;In vitro inhibitory activity against human Prostaglandin G/H synthase 2 (COX-2) in 143982 cells;B;BAO_0000219;cell-based format;;;;143982;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1145864;1;Scientific Literature;J Med Chem;2003;;;;;10.0
CHEMBL117295;;;397.28;0;4.26;10ac;COc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1Cl;IC50;'=';8.0;nM;8.10;;;UO_0000065;20.38;0.44;3.84;13.23;0;CHEMBL762914;In vitro inhibitory activity against human Prostaglandin G/H synthase 2 (COX-2) in 143982 cells;B;BAO_0000219;cell-based format;;;;143982;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1145864;1;Scientific Literature;J Med Chem;2003;;;;;0.008
CHEMBL338371;;;394.49;0;4.56;13;Cc1cc(=O)c(-c2ccc3c(c2)CCCC3)c(-c2ccc(S(C)(=O)=O)cc2)o1;IC50;'>';10000.0;nM;;;;UO_0000065;;;;;0;CHEMBL766724;Inhibition concentration against cyclooxygenase-2 (COX-2) in human whole blood;B;BAO_0000221;tissue-based format;;CHEMBL3638178;Blood;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1149180;1;Scientific Literature;J Med Chem;2004;;;;;10.0
CHEMBL126743;;;474.40;1;5.47;27;Cc1cc(=O)c(Oc2ccc(C(F)(F)C(F)(F)F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1;IC50;'>';10000.0;nM;;;;UO_0000065;;;;;0;CHEMBL766724;Inhibition concentration against cyclooxygenase-2 (COX-2) in human whole blood;B;BAO_0000221;tissue-based format;;CHEMBL3638178;Blood;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1149180;1;Scientific Literature;J Med Chem;2004;;;;;10.0
CHEMBL321407;;;350.35;0;2.52;109;NS(=O)(=O)c1ccc(-n2cc(C(F)F)nc2-c2cccnc2)cc1;IC50;'=';1819.7;nM;5.74;;;UO_0000065;16.38;0.33;3.22;6.32;1;CHEMBL763870;Inhibition of human Prostaglandin G/H synthase 2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1134614;1;Scientific Literature;J Med Chem;2001;;;;;5.74
CHEMBL44468;;;396.39;0;3.97;27;COc1cccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1;IC50;'=';350.0;nM;6.46;;;UO_0000065;16.29;0.33;2.49;10.55;0;CHEMBL762906;Concentration required to inhibit human Prostaglandin G/H synthase 2 (COX-2) by 50%;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1130039;1;Scientific Literature;J Med Chem;1997;;;;;0.35
CHEMBL295032;;;414.84;0;4.92;59;Cc1cc(Cl)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1;IC50;'=';80.0;nM;7.10;;;UO_0000065;17.11;0.36;2.18;13.66;0;CHEMBL762906;Concentration required to inhibit human Prostaglandin G/H synthase 2 (COX-2) by 50%;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1130039;1;Scientific Literature;J Med Chem;1997;;;;;0.08
CHEMBL17069;;;431.99;1;6.26;33;CS(=O)(=O)c1ccc(-c2sc(-c3ccccc3Cl)nc2-c2cccs2)cc1;IC50;'=';57.0;nM;7.24;;;UO_0000065;16.77;0.37;0.98;15.40;0;CHEMBL665714;Inhibition of human cyclooxygenase-2 (hCOX-2) enzyme.;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1132704;1;Scientific Literature;Bioorg Med Chem Lett;1999;;;;;0.057
CHEMBL149506;;;309.20;0;4.41;4;CNC(=O)c1ccccc1Nc1c(Cl)ccc(C)c1Cl;IC50;'>';2000.0;nM;;;;UO_0000065;;;;;0;CHEMBL771918;Inhibition of the human Prostaglandin G/H synthase 2 was determined by thin-layer chromatography assay;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1135055;1;Scientific Literature;Bioorg Med Chem Lett;2002;;;;;2.0
CHEMBL154422;;;417.49;0;3.42;3j;CS(=O)(=O)c1ccc(-c2cnn(Cc3cccnc3)c(=O)c2-c2ccccc2)cc1;IC50;'=';1300.0;nM;5.89;;;UO_0000065;14.10;0.27;2.47;7.19;0;CHEMBL763938;In vitro inhibitory activity against prostaglandin G/H synthase 2 stably transfected in Chinese hamster ovary (CHO) cells;B;BAO_0000219;cell-based format;;;;CHO;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1136575;1;Scientific Literature;Bioorg Med Chem Lett;2003;CHEMBL3308072;;;;1.3
CHEMBL118;CELECOXIB;4.0;381.38;0;3.51;Celecoxib;Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1;IC50;'=';1000.0;nM;6.00;;;UO_0000065;15.73;0.32;2.49;7.69;1;CHEMBL884351;Inhibitory potency against PGE-2 production in the human whole blood (HWB COX-2) assay;B;BAO_0000221;tissue-based format;;CHEMBL3638178;Blood;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1131878;1;Scientific Literature;Bioorg Med Chem Lett;1999;;;;;1.0
CHEMBL185621;;;381.43;0;3.91;21;Cc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1;IC50;'=';24.0;nM;7.62;;;UO_0000065;19.98;0.39;3.71;11.84;0;CHEMBL833052;Inhibition of human cyclooxygenase-2 expressed in COS cells;B;BAO_0000219;cell-based format;Homo sapiens;;;COS;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1138006;1;Scientific Literature;Bioorg Med Chem Lett;2004;;;;;24.0
CHEMBL307233;;;383.35;0;3.52;5;CS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccc(C(F)(F)F)cc2)cc1;IC50;'=';1999.86;nM;5.70;;;UO_0000065;14.87;0.30;2.18;8.23;1;CHEMBL873458;Binding affinity towards Prostaglandin G/H synthase 2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1136323;1;Scientific Literature;Bioorg Med Chem Lett;2003;;;;;2.699
CHEMBL117306;;;369.23;0;2.89;51k;NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(Cl)nc2)cc1;IC50;'=';42.0;nM;7.38;;;UO_0000065;19.98;0.44;4.49;8.12;0;CHEMBL762914;In vitro inhibitory activity against human Prostaglandin G/H synthase 2 (COX-2) in 143982 cells;B;BAO_0000219;cell-based format;;;;143982;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1145864;1;Scientific Literature;J Med Chem;2003;;;;;0.042
CHEMBL46761;;;346.84;0;3.90;87;Cc1cn(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(Cl)cc2)n1;IC50;'=';239.88;nM;6.62;;;UO_0000065;19.09;0.39;2.72;12.74;1;CHEMBL763870;Inhibition of human Prostaglandin G/H synthase 2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1134614;1;Scientific Literature;J Med Chem;2001;;;;;6.62
CHEMBL52020;;;377.39;0;4.39;193;Cc1cc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)ccc1F;IC50;'=';1.995;nM;8.70;;;UO_0000065;23.05;0.46;4.31;14.46;1;CHEMBL763870;Inhibition of human Prostaglandin G/H synthase 2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1134614;1;Scientific Literature;J Med Chem;2001;;;;;8.7
CHEMBL44466;;;380.39;0;4.27;35b;Cc1ccccc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1;IC50;'=';790.0;nM;6.10;;;UO_0000065;16.04;0.32;1.83;11.74;1;CHEMBL655565;Inhibitory activity against human Prostaglandin G/H synthase 2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1133620;1;Scientific Literature;J Med Chem;2000;;;;;0.79
CHEMBL314297;;;360.43;0;4.85;295;CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3F)CC3(CC3)C2)cc1;IC50;'=';21.88;nM;7.66;;;UO_0000065;21.25;0.42;2.81;22.44;1;CHEMBL763870;Inhibition of human Prostaglandin G/H synthase 2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1134614;1;Scientific Literature;J Med Chem;2001;;;;;7.66
CHEMBL155781;;;412.49;0;3.92;18;CS(=O)(=O)c1ccc(-c2cnn(CCC3CC3)c(=O)c2-c2ccc(F)cc2)cc1;IC50;'=';200.0;nM;6.70;;;UO_0000065;16.24;0.32;2.78;9.70;0;CHEMBL763938;In vitro inhibitory activity against prostaglandin G/H synthase 2 stably transfected in Chinese hamster ovary (CHO) cells;B;BAO_0000219;cell-based format;;;;CHO;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1136575;1;Scientific Literature;Bioorg Med Chem Lett;2003;CHEMBL3308072;;;;0.2
CHEMBL154253;;;412.49;0;3.92;20;CC1(Cn2ncc(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)c2=O)CC1;IC50;'=';700.0;nM;6.16;;;UO_0000065;14.92;0.29;2.23;8.92;0;CHEMBL762902;In vitro inhibitory activity against prostaglandin G/H synthase 2 stably transfected in Human whole blood (HWB) cell;B;BAO_0000221;tissue-based format;;CHEMBL3638178;Blood;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1136575;1;Scientific Literature;Bioorg Med Chem Lett;2003;;;;;0.7
CHEMBL316866;;;463.92;1;5.46;25;COc1ccc(OC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)cc1;IC50;'=';40.0;nM;7.40;;;UO_0000065;15.95;0.31;1.94;11.08;0;CHEMBL762913;In vitro inhibitory activity against human Prostaglandin G/H synthase 2 (66 nM) using [14C]AA (50 uM) was determined;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1133457;1;Scientific Literature;J Med Chem;2000;;;;;0.04
CHEMBL327751;;;475.93;0;4.58;59;COc1ccc2c(c1)c(CC(=O)Nc1ccc(C(N)=O)cc1)c(C)n2C(=O)c1ccc(Cl)cc1;IC50;'=';140.0;nM;6.85;;;UO_0000065;14.40;0.28;2.27;6.63;0;CHEMBL762913;In vitro inhibitory activity against human Prostaglandin G/H synthase 2 (66 nM) using [14C]AA (50 uM) was determined;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1133457;1;Scientific Literature;J Med Chem;2000;;;;;0.14
CHEMBL275376;;;393.41;0;3.22;15;CC(C)S(=O)(=O)c1c(O)n(Cc2ccc(F)c(F)c2)c(=O)c2ccccc12;IC50;'=';200.0;nM;6.70;;;UO_0000065;17.03;0.34;3.48;8.77;0;CHEMBL763342;"Concentration that caused a 50% decrease in the maximal inhibition of Prostaglandin G/H synthase 2 activity as measured by PGE-2 production; Imax=84%";B;BAO_0000357;single protein format;Cercopithecidae;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1130988;1;Scientific Literature;Bioorg Med Chem Lett;1998;;;;;0.2
CHEMBL158148;;;440.54;0;4.70;3i;CS(=O)(=O)c1ccc(-c2cnn(CC3CCCCC3)c(=O)c2-c2ccc(F)cc2)cc1;IC50;'=';410.0;nM;6.39;;;UO_0000065;14.50;0.28;1.69;9.25;0;CHEMBL762902;In vitro inhibitory activity against prostaglandin G/H synthase 2 stably transfected in Human whole blood (HWB) cell;B;BAO_0000221;tissue-based format;;CHEMBL3638178;Blood;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1136575;1;Scientific Literature;Bioorg Med Chem Lett;2003;;;;;0.41
