Molecule ChEMBL ID;Molecule Name;Molecule Max Phase;Molecular Weight;#RO5 Violations;AlogP;Compound Key;Smiles;Standard Type;Standard Relation;Standard Value;Standard Units;pChEMBL Value;Data Validity Comment;Comment;Uo Units;Ligand Efficiency BEI;Ligand Efficiency LE;Ligand Efficiency LLE;Ligand Efficiency SEI;Potential Duplicate;Assay ChEMBL ID;Assay Description;Assay Type;BAO Format ID;BAO Label;Assay Organism;Assay Tissue ChEMBL ID;Assay Tissue Name;Assay Cell Type;Assay Subcellular Fraction;Assay Parameters;Assay Variant Accession;Assay Variant Mutation;Target ChEMBL ID;Target Name;Target Organism;Target Type;Document ChEMBL ID;Source ID;Source Description;Document Journal;Document Year;Cell ChEMBL ID;Properties;Action Type;Standard Text Value;Value
CHEMBL118;CELECOXIB;4.0;381.38;0;3.51;"I; SC-58635";Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1;IC50;'=';131.97;nM;6.88;;;UO_0000065;18.04;0.36;3.37;8.82;0;CHEMBL4394179;Inhibition of human recombinant COX1 assessed as reduction in PGF2alpha formation using arachidonic acid as substrate preincubated with enzyme for 10 mins followed by substrate addition for 30 secs and measured after 1 hr by microplate reader based enzyme immunoassay;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4393660;1;Scientific Literature;Eur J Med Chem;2019;;;;;131.97
CHEMBL4790061;;;497.58;0;2.99;9d;CCOC(=O)C1CCN(C(=O)Nc2cc(-c3ccccc3)n(-c3ccc(S(N)(=O)=O)cc3)n2)CC1;IC50;'=';10100.0;nM;5.00;;;UO_0000065;;;;;0;CHEMBL4773431;Inhibition of recombinant human COX1 using arachidonic acid as substrate preincubated for 5 mins followed by substrate addition and measured after 2 mins by Ellman's reagent based enzyme immunoassay;A;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4765415;1;Scientific Literature;Eur J Med Chem;2020;;TIME = 0.1167 hr;INHIBITOR;;10.1
CHEMBL4799379;;;486.48;0;4.46;11c;NS(=O)(=O)c1ccc(-n2nc(C(=O)Nc3ccc(C(F)(F)F)cc3)cc2-c2ccccc2)cc1;IC50;'=';9120.0;nM;5.04;;;UO_0000065;;;;;0;CHEMBL4773431;Inhibition of recombinant human COX1 using arachidonic acid as substrate preincubated for 5 mins followed by substrate addition and measured after 2 mins by Ellman's reagent based enzyme immunoassay;A;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4765415;1;Scientific Literature;Eur J Med Chem;2020;;TIME = 0.1167 hr;INHIBITOR;;9.12
CHEMBL521;IBUPROFEN;4.0;206.28;0;3.07;Motrin;CC(C)Cc1ccc(C(C)C(=O)O)cc1;IC50;'=';13000.0;nM;4.89;;;UO_0000065;23.69;0.44;1.82;13.10;0;CHEMBL5370729;Inhibition of COX-1 (unknown origin) by human modified whole blood assay;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL5370523;1;Scientific Literature;Eur J Med Chem;2023;;;INHIBITOR;;13.0
CHEMBL1071;OXAPROZIN;4.0;293.32;0;4.03;Daypro;O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1;IC50;'=';2200.0;nM;5.66;;;UO_0000065;19.29;0.35;1.63;8.93;0;CHEMBL5370738;Inhibition of COX-1 in human platelet;B;BAO_0000219;cell-based format;Homo sapiens;;;Platelet;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL5370523;1;Scientific Literature;Eur J Med Chem;2023;;;INHIBITOR;;2.2
CHEMBL338457;;;469.74;1;5.23;13;Cc1cc(=O)c(Oc2ccc(Br)cc2Cl)c(-c2ccc(S(C)(=O)=O)cc2)o1;IC50;'=';35196.54;nM;4.45;;;UO_0000065;9.48;0.23;-0.78;6.05;1;CHEMBL830845;Inhibitory concentration for Cyclooxygenase-1 (Prostaglandin G/H synthase 1) in human whole blood;B;BAO_0000221;tissue-based format;Homo sapiens;CHEMBL3638178;Blood;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1142830;1;Scientific Literature;Bioorg Med Chem Lett;2005;;;;;4.4535
CHEMBL408865;;;303.39;0;2.15;31;CN(C)c1ccc(/N=C/c2ccc(S(N)(=O)=O)cc2)cc1;IC50;'=';64420.0;nM;4.19;;;UO_0000065;13.81;0.27;2.04;5.53;0;CHEMBL932254;Inhibition of COX1 in human whole blood assessed as effect on A-23187-stimulated TxB2 production;B;BAO_0000221;tissue-based format;Homo sapiens;CHEMBL3638178;Blood;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1141614;1;Scientific Literature;Bioorg Med Chem;2008;;;;;64.42
CHEMBL271962;;;274.35;0;2.39;29;Cc1ccc(/N=C/c2ccc(S(N)(=O)=O)cc2)cc1;IC50;'=';63220.0;nM;4.20;;;UO_0000065;15.31;0.30;1.81;5.79;0;CHEMBL932254;Inhibition of COX1 in human whole blood assessed as effect on A-23187-stimulated TxB2 production;B;BAO_0000221;tissue-based format;Homo sapiens;CHEMBL3638178;Blood;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1141614;1;Scientific Literature;Bioorg Med Chem;2008;;;;;63.22
CHEMBL7162;NS-398;;314.36;0;2.68;NS-398;CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OC1CCCCC1;IC50;'=';35680.0;nM;4.45;;;UO_0000065;14.15;0.29;1.77;4.51;0;CHEMBL932254;Inhibition of COX1 in human whole blood assessed as effect on A-23187-stimulated TxB2 production;B;BAO_0000221;tissue-based format;Homo sapiens;CHEMBL3638178;Blood;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1141614;1;Scientific Literature;Bioorg Med Chem;2008;;;;;35.68
CHEMBL405744;;;320.33;0;1.49;20, LA2135;NS(=O)(=O)c1ccc(/N=C/c2ccc(O)c(C(=O)O)c2)cc1;IC50;'=';85130.0;nM;4.07;;;UO_0000065;12.71;0.25;2.58;3.13;0;CHEMBL932254;Inhibition of COX1 in human whole blood assessed as effect on A-23187-stimulated TxB2 production;B;BAO_0000221;tissue-based format;Homo sapiens;CHEMBL3638178;Blood;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1141614;1;Scientific Literature;Bioorg Med Chem;2008;;;;;85.13
CHEMBL271911;;;290.34;0;2.09;15;COc1ccc(/C=N/c2ccc(S(N)(=O)=O)cc2)cc1;IC50;'=';313830.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL932254;Inhibition of COX1 in human whole blood assessed as effect on A-23187-stimulated TxB2 production;B;BAO_0000221;tissue-based format;Homo sapiens;CHEMBL3638178;Blood;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1141614;1;Scientific Literature;Bioorg Med Chem;2008;;;;;313.83
CHEMBL280226;;;363.55;1;5.32;9;CSC1=NC(=O)/C(=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)S1;IC50;'=';14400.0;nM;4.84;;;UO_0000065;13.32;0.28;-0.48;9.75;0;CHEMBL768738;IC50 against Prostaglandin G/H synthase 1 from human platelet rich plasma;B;BAO_0000366;cell-free format;;CHEMBL3559721;Plasma;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1132621;1;Scientific Literature;J Med Chem;1999;;;;;14.4
CHEMBL4800072;;;269.26;0;2.41;17;Nc1cc(-c2ccco2)nn1-c1ccc(C(=O)O)cc1;IC50;'=';70.0;nM;7.16;;;UO_0000065;26.57;0.49;4.74;7.59;0;CHEMBL4715101;Inhibition of COX1 in human OVCAR-3 cells assessed as reduction in PGE2 level incubated for 30 mins by ELISA;B;BAO_0000219;cell-based format;Homo sapiens;;;OVCAR-3;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4706749;1;Scientific Literature;ACS Med Chem Lett;2021;;TIME = 0.5 hr;INHIBITOR;;0.07
CHEMBL44926;;;385.34;0;3.34;42;NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccccc2F)cc1;IC50;'=';22300.0;nM;4.65;;;UO_0000065;12.07;0.24;1.31;5.97;0;CHEMBL768737;Concentration required to inhibit human prostaglandin G/H synthase 1 (COX-1) by 50%;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130039;1;Scientific Literature;J Med Chem;1997;;;;;22.3
CHEMBL441236;;;473.38;1;5.83;97;CS(=O)(=O)c1ccc(-n2cc(COc3ccc(Cl)cc3)nc2-c2ccc(Cl)cc2)cc1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL768737;Concentration required to inhibit human prostaglandin G/H synthase 1 (COX-1) by 50%;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130039;1;Scientific Literature;J Med Chem;1997;;;;;100.0
CHEMBL46584;;;446.25;0;3.97;36;NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc(Br)c2)cc1;IC50;'=';4500.0;nM;5.35;;;UO_0000065;11.98;0.28;1.38;6.86;0;CHEMBL768737;Concentration required to inhibit human prostaglandin G/H synthase 1 (COX-1) by 50%;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130039;1;Scientific Literature;J Med Chem;1997;;;;;4.5
CHEMBL57837;;;392.85;1;5.66;20n;Cc1cc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)ccc1Cl;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL768749;In vitro inhibitory activity against human recombinant prostaglandin G/H synthase 1.;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1129066;1;Scientific Literature;J Med Chem;1996;;;;;100.0
CHEMBL5417201;;;384.39;0;2.18;200;CC(=O)N/C=C/c1ccc2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](NC(C)=O)O2;IC50;'=';78850.0;nM;4.10;;;UO_0000065;10.67;0.20;1.92;3.50;0;CHEMBL5391599;Inhibition of COX1 (unknown origin) fluorescence based analysis;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL5390243;1;Scientific Literature;J Nat Prod;2023;;;INHIBITOR;;78.85
CHEMBL4877517;;;467.58;0;2.99;15;CCCCOc1nc(OCC(C)(C)O)c(-c2ccc(S(C)(=O)=O)cc2)cc1COCCO;IC50;'>';50000.0;nM;;;;UO_0000065;;;;;0;CHEMBL4810364;Inhibition of COX1 (unknown origin) expressed in HEK293 TRex cells assessed as reduction in PGE2 production using arachidonic acid as substrate preincubated for 60 mins followed by substrate addition for 1 hr in presence of 10% FBS by RapidFire High-Throughput Mass Spectrometry;A;BAO_0000219;cell-based format;Homo sapiens;;;HEK293-T-REx;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4808216;1;Scientific Literature;J Med Chem;2021;;TIME = 1.0 hr;;;50.0
CHEMBL5594691;;;314.74;0;1.72;6a;NC1=NN=C(/N=C/c2cccc(O)c2)C1c1ccc(Cl)nn1;IC50;'=';35950.0;nM;4.44;;;UO_0000065;14.12;0.28;2.72;4.07;0;CHEMBL5579565;Inhibition of human COX-1 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 5 mins by ELISA;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL5576156;1;Scientific Literature;RSC Med Chem;2024;;TIME = 0.25 hr;INHIBITOR;;35.95
CHEMBL5583992;;;377.63;0;2.78;6d;NC1=NN=C(/N=C/c2cccc(Br)c2)C1c1ccc(Cl)nn1;IC50;'=';42910.0;nM;4.37;;;UO_0000065;11.57;0.27;1.59;4.91;0;CHEMBL5579565;Inhibition of human COX-1 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 5 mins by ELISA;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL5576156;1;Scientific Literature;RSC Med Chem;2024;;TIME = 0.25 hr;INHIBITOR;;42.91
CHEMBL118;CELECOXIB;4.0;381.38;0;3.51;Celecoxib;Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1;IC50;'=';5430.0;nM;5.26;;;UO_0000065;13.81;0.28;1.76;6.75;1;CHEMBL5579565;Inhibition of human COX-1 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 5 mins by ELISA;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL5576156;1;Scientific Literature;RSC Med Chem;2024;;TIME = 0.25 hr;INHIBITOR;;5.43
CHEMBL1682202;;;281.23;0;4.15;1;O=C(O)c1cccc(Nc2ccc(C(F)(F)F)cc2)c1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL2025081;Inhibition of recombinant COX1;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2021904;1;Scientific Literature;Bioorg Med Chem Lett;2012;;;;;100.0
CHEMBL5624959;;;479.80;0;3.67;5g;O=C(OCc1c(-c2ccccc2)no[n+]1[O-])c1nc(CCl)n(-c2ccc(C(F)(F)F)cc2)n1;IC50;'=';2360.0;nM;5.63;;;UO_0000065;11.73;0.23;1.96;5.12;0;CHEMBL5621160;Inhibition of human recombinant COX1 by fluorometric assay;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL5620357;1;Scientific Literature;Eur J Med Chem;2023;;;INHIBITOR;;2.36
CHEMBL622;ETODOLAC;4.0;287.36;0;3.38;20;CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3;IC50;'=';9.4;nM;8.03;;;UO_0000065;27.93;0.52;4.65;12.88;0;CHEMBL5346619;Inhibition of human COX1;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL5344475;1;Scientific Literature;RSC Med Chem;2024;;;INHIBITOR;;9.4
CHEMBL25;ASPIRIN;4.0;180.16;0;1.31;"1; ASA";CC(=O)Oc1ccccc1C(=O)O;IC50;'=';1700.0;nM;5.77;;;UO_0000065;32.02;0.61;4.46;9.07;0;CHEMBL5543910;Inhibition of COX-1 (unknown origin);B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL5543077;1;Scientific Literature;Eur J Med Chem;2024;;;INHIBITOR;;1.7
CHEMBL95021;;;395.36;0;3.10;4;NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2ccccc2OC3)cc1;IC50;'=';7100.68;nM;5.15;;;UO_0000065;13.02;0.26;2.05;5.90;1;CHEMBL3055176;Inhibition of COX-1 (unknown origin);B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3046769;1;Scientific Literature;Med Chem Res;2009;;;;;5.1487
CHEMBL85139;RUTAECARPINE;;287.32;0;3.10;Rutaecarpine;O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12;IC50;'=';8700.0;nM;5.06;;;UO_0000065;17.61;0.31;1.96;9.99;1;CHEMBL2212281;Inhibition of COX1 in BMMC cells assessed as PGD2 generation;B;BAO_0000219;cell-based format;;;;BMMC;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2203087;1;Scientific Literature;Bioorg Med Chem;2012;;;;;8.7
CHEMBL5413403;;;390.45;0;0.93;7j;Nc1c(C(=O)N/N=C/c2cccs2)cnn1-c1ccc(S(N)(=O)=O)cc1;IC50;'=';9500.0;nM;5.02;;;UO_0000065;12.86;0.26;4.09;3.45;0;CHEMBL5387957;Inhibition of COX-1 (unknown origin) using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition measured after 2 mins by ELISA method;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL5385885;1;Scientific Literature;Eur J Med Chem;2023;;TIME = 0.2 hr;INHIBITOR;;9.5
CHEMBL622;ETODOLAC;4.0;287.36;0;3.38;ETODOLAC;CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3;IC50;'=';2649.0;nM;5.58;;;UO_0000065;19.41;0.36;2.20;8.95;0;CHEMBL1909130;DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid);B;BAO_0000221;tissue-based format;Homo sapiens;;;Platelet;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1909046;15;DrugMatrix;;;CHEMBL3833781;;;;2.649
CHEMBL4572657;;;411.44;0;2.16;5f;COc1ccc(/C=N/c2c(C#N)cnn2-c2ccc(S(N)(=O)=O)cc2)cc1OC;IC50;'=';162.97;nM;6.79;;;UO_0000065;16.50;0.32;4.63;5.12;0;CHEMBL4394179;Inhibition of human recombinant COX1 assessed as reduction in PGF2alpha formation using arachidonic acid as substrate preincubated with enzyme for 10 mins followed by substrate addition for 30 secs and measured after 1 hr by microplate reader based enzyme immunoassay;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4393660;1;Scientific Literature;Eur J Med Chem;2019;;;;;162.97
CHEMBL4103357;;;282.25;0;1.33;7;O=C(NN1C(=O)c2ccccc2C1=O)c1ccccc1O;IC50;'=';92.2;nM;7.04;;;UO_0000065;24.93;0.46;5.71;8.11;0;CHEMBL4030006;Inhibition of COX1 (unknown origin) using arachidonic acid as substrate pretreated for 10 mins followed by substrate addition measured after 2 mins by enzyme-immunoassay;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4028830;1;Scientific Literature;Bioorg Med Chem Lett;2017;;;;;92.2
CHEMBL4065530;;;371.40;0;4.39;11;O=C(c1ccccc1O)n1nc(Nc2ccccc2)cc1-c1ccccc1O;IC50;'=';70.4;nM;7.15;;;UO_0000065;19.26;0.35;2.76;8.19;0;CHEMBL4030006;Inhibition of COX1 (unknown origin) using arachidonic acid as substrate pretreated for 10 mins followed by substrate addition measured after 2 mins by enzyme-immunoassay;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4028830;1;Scientific Literature;Bioorg Med Chem Lett;2017;;;;;70.4
CHEMBL4788670;;;491.62;0;4.28;9b;NS(=O)(=O)c1ccc(-n2nc(NC(=O)NC34CC5CC(CC(C5)C3)C4)cc2-c2ccccc2)cc1;IC50;'=';11850.0;nM;4.93;;;UO_0000065;;;;;0;CHEMBL4773431;Inhibition of recombinant human COX1 using arachidonic acid as substrate preincubated for 5 mins followed by substrate addition and measured after 2 mins by Ellman's reagent based enzyme immunoassay;A;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4765415;1;Scientific Literature;Eur J Med Chem;2020;;TIME = 0.1167 hr;INHIBITOR;;11.85
CHEMBL4799227;;;482.56;0;2.60;11d;CCOC(=O)C1CCN(C(=O)c2cc(-c3ccccc3)n(-c3ccc(S(N)(=O)=O)cc3)n2)CC1;IC50;'=';11740.0;nM;4.93;;;UO_0000065;;;;;0;CHEMBL4773431;Inhibition of recombinant human COX1 using arachidonic acid as substrate preincubated for 5 mins followed by substrate addition and measured after 2 mins by Ellman's reagent based enzyme immunoassay;A;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4765415;1;Scientific Literature;Eur J Med Chem;2020;;TIME = 0.1167 hr;INHIBITOR;;11.74
CHEMBL5181234;;;267.31;0;3.19;"[11C]2; [11C]KTP-Me";COC(=O)C([11CH3])c1cccc(C(=O)c2ccccc2)c1;IC50;'=';47.0;nM;7.33;;;UO_0000065;27.31;0.50;4.14;16.90;0;CHEMBL5152260;Inhibition of COX1 (unknown origin);B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL5150013;1;Scientific Literature;J Med Chem;2021;;;INHIBITOR;;0.047
CHEMBL4564780;;;306.37;0;3.89;2b;COc1ccccc1/C=C/C1=NN(c2ccccc2)C(=O)CC1;IC50;'=';390.0;nM;6.41;;;UO_0000065;;;;;0;CHEMBL4347974;Inhibition of human COX1 assessed as reduction in PGF2alpha production using arachidonic acid as substrate preincubated with enzyme for 10 mins followed by substrate addition by ELISA;A;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4346673;1;Scientific Literature;Eur J Med Chem;2019;;;;;0.39
CHEMBL4536976;;;201.23;0;1.36;2f;O=C1CCC(/C=C/c2cccnc2)=NN1;IC50;'=';750.0;nM;6.12;;;UO_0000065;;;;;0;CHEMBL4347974;Inhibition of human COX1 assessed as reduction in PGF2alpha production using arachidonic acid as substrate preincubated with enzyme for 10 mins followed by substrate addition by ELISA;A;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4346673;1;Scientific Literature;Eur J Med Chem;2019;;;;;0.75
CHEMBL4574755;;;306.34;0;3.85;3e;Cc1cccc(/C=C/c2ccc(=O)n(-c3ccc(F)cc3)n2)c1;IC50;'=';240.0;nM;6.62;;;UO_0000065;;;;;0;CHEMBL4347974;Inhibition of human COX1 assessed as reduction in PGF2alpha production using arachidonic acid as substrate preincubated with enzyme for 10 mins followed by substrate addition by ELISA;A;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4346673;1;Scientific Literature;Eur J Med Chem;2019;;;;;0.24
CHEMBL4084676;;;449.11;1;5.90;"S-7; SF-1003";O=C(O)C1=Cc2cc(S(F)(F)(F)(F)F)cc(Br)c2O[C@@H]1C(F)(F)F;IC50;'>';10000.0;nM;;;;UO_0000065;;;;;0;CHEMBL4052361;Inhibition of human COX-1 preincubated for 15 mins followed by fluorometric substrate/heme addition for 15 mins subsequently incubated with arachidonic acid for 2 mins by fluorescence analysis;A;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4049457;1;Scientific Literature;J Med Chem;2017;;;;;10.0
CHEMBL42485;DUP-697;;411.32;1;5.39;Dup-697;CS(=O)(=O)c1ccc(-c2cc(Br)sc2-c2ccc(F)cc2)cc1;IC50;'>';10000.0;nM;;;;UO_0000065;;;;;0;CHEMBL4052361;Inhibition of human COX-1 preincubated for 15 mins followed by fluorometric substrate/heme addition for 15 mins subsequently incubated with arachidonic acid for 2 mins by fluorescence analysis;A;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4049457;1;Scientific Literature;J Med Chem;2017;;;;;10.0
CHEMBL4068589;;;398.27;1;5.70;"R,S-11b; SF-1007";CCc1cc(S(F)(F)(F)(F)F)cc2c1OC(C(F)(F)F)C(C(=O)O)=C2;IC50;'>';10000.0;nM;;;;UO_0000065;;;;;0;CHEMBL4052361;Inhibition of human COX-1 preincubated for 15 mins followed by fluorometric substrate/heme addition for 15 mins subsequently incubated with arachidonic acid for 2 mins by fluorescence analysis;A;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4049457;1;Scientific Literature;J Med Chem;2017;;;;;10.0
CHEMBL4075294;;;449.11;1;5.90;"R-7; SF-1004";O=C(O)C1=Cc2cc(S(F)(F)(F)(F)F)cc(Br)c2O[C@H]1C(F)(F)F;IC50;'>';10000.0;nM;;;;UO_0000065;;;;;0;CHEMBL4052361;Inhibition of human COX-1 preincubated for 15 mins followed by fluorometric substrate/heme addition for 15 mins subsequently incubated with arachidonic acid for 2 mins by fluorescence analysis;A;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4049457;1;Scientific Literature;J Med Chem;2017;;;;;10.0
CHEMBL118064;;;333.80;0;2.84;51b;NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccccc2)cc1;IC50;'=';5100.0;nM;5.29;;;UO_0000065;15.86;0.33;2.45;6.79;0;CHEMBL768746;In vitro inhibitory activity against human Prostaglandin G/H synthase 1 (COX-1) in U-937 cells;B;BAO_0000219;cell-based format;;;;U-937;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1145864;1;Scientific Literature;J Med Chem;2003;CHEMBL3308006;;;;5.1
CHEMBL110396;;;371.42;0;2.51;61;CCOC(=O)c1cn(-c2ccc(S(C)(=O)=O)cc2)c(-c2cccnc2)n1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL763301;Inhibitory activity against Prostaglandin G/H synthase 1;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1133620;1;Scientific Literature;J Med Chem;2000;;;;;100.0
CHEMBL292607;;;359.40;0;4.41;20p;Cc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)nc1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL768749;In vitro inhibitory activity against human recombinant prostaglandin G/H synthase 1.;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1129066;1;Scientific Literature;J Med Chem;1996;;;;;100.0
