ChEMBL_ID;SMILES;IC50_COX1_median;IC50_COX2_median;IC50_COX1_mean;IC50_COX2_mean
CHEMBL417204;CC(C)c1cc(-c2ccc(S(N)(=O)=O)cc2)c(-c2ccc(F)cc2)s1;230.0;10.0;230.0;10.0
CHEMBL4172129;O=C1COCCN1c1ccc(Nc2nc(Cl)nc(Cl)n2)cc1;;7000.0;;7000.0
CHEMBL4172247;Cc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)c3cccc4ccn2c43)cc1;;20.0;;20.0
CHEMBL417266;CS(=O)(=O)c1ccc(-c2sc(CC#N)nc2-c2ccc(F)cc2)cc1;;350.0;;350.0
CHEMBL4172724;O=C1COCCN1c1ccc(Nc2nc(Cl)nc(Nc3ccc(Br)cc3)n2)cc1;;500.0;;500.0
CHEMBL4172740;CS(=O)(=O)c1ccc2c(c1)c1c(n2S(=O)(=O)c2ccc(Cl)cc2)CCCC1=O;145000.0;790.0;145000.0;790.0
CHEMBL4173449;O=C(NCCc1ccccc1)c1sc2ccccc2c1Br;;17670.0;;17670.0
CHEMBL4173526;CS(=O)(=O)c1ccc2c(c1)c1c(n2Cc2ccc(Cl)cc2)CCCC1;118000.0;280.0;118000.0;280.0
CHEMBL4173650;COc1ccc(NC(=S)NNC(=O)Nc2ccc(S(C)(=O)=O)cc2)cc1;;7150.0;;7150.0
CHEMBL4173674;O=C1COCCN1c1ccc(Nc2nc(Cl)nc(NCc3ccccc3)n2)cc1;;60000.0;;60000.0
CHEMBL4173681;COc1ccc2ccc(=O)oc2c1C/C=C(\C)COC(=O)C=C(C)C;;45300.0;;45300.0
CHEMBL4173819;Cc1ccc(Nc2nc(Cl)nc(Nc3ccc(N4CCOCC4=O)cc3)n2)cc1;;70000.0;;70000.0
CHEMBL41739;CS(=O)(=O)Nc1cc2c(cc1Sc1ncccc1Cl)C(=O)CC2;;370.0;;370.0
CHEMBL4175569;O=C1COCCN1c1ccc(Nc2nc(Cl)nc(N3CCOCC3)n2)cc1;;100000.0;;100000.0
CHEMBL4176074;Cc1ccc(Nc2c(F)cccc2Cl)c(Cc2nnn[nH]2)c1;;14.0;;14.0
CHEMBL4176892;COc1ccc2c(c1)c1c(n2S(=O)(=O)c2ccc(Cl)cc2)CC(C)(C)CC1=O;167000.0;880.0;167000.0;880.0
CHEMBL4177013;CS(=O)(=O)c1ccc(NC(=O)NNC(=S)Nc2c(F)cccc2F)cc1;;6420.0;;6420.0
CHEMBL4177170;NCCOc1nc(Cl)nc(Nc2ccc(N3CCOCC3=O)cc2)n1;;90000.0;;90000.0
CHEMBL4177185;CS(=O)(=O)c1ccc2c(c1)c1c(n2S(=O)(=O)c2ccc(Cl)cc2)CCCC1;120000.0;340.0;120000.0;340.0
CHEMBL417748;Cc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)cc1Cl;;12.940000000000001;;12.940000000000001
CHEMBL417894;CS(=O)(=O)c1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(F)cc2)cc1;;5850.0;;5850.0
CHEMBL418448;COc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)cc1C;;12.940000000000001;;12.940000000000001
CHEMBL418516;CN(C)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(NS(C)(=O)=O)cc2)cc1;;530.0;;530.0
CHEMBL418574;NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccccc2F)cc1;29500.0;58.0;29500.0;57.846666666666664
CHEMBL418859;CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(F)cc2)cc1;;14.0;;14.0
CHEMBL419268;Cc1oc(=O)n(-c2ccc(Cl)c(Cl)c2)c1-c1ccc(S(N)(=O)=O)cc1;8704.82;230.07;8704.82;230.07
CHEMBL419407;NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2cc(Cl)cc(Cl)c2)cc1;600.0;2.0;600.0;2.0
CHEMBL419561;Cc1nc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)co1;;4150.0;;4150.0
CHEMBL419777;CS(=O)(=O)c1ccc(-c2[nH]c(C#N)cc2-c2ccc(F)cc2)cc1;;64400.0;;64400.0
CHEMBL419947;COCCNC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2;1000.0;30.0;1000.0;30.0
CHEMBL42011;CSc1ccc(C2=C3c4ccccc4CCC3OC2=O)cc1;53.0;827.0;53.0;827.0
CHEMBL4202666;COc1ccc(-c2nc3cc(NC(=O)c4cc([N+](=O)[O-])ccc4Cl)ccc3o2)cc1OC;;7400.0;;7400.0
CHEMBL4203006;COc1ccc(-c2nc3cc(NC(=O)c4ccc(Cl)cc4)ccc3o2)cc1OC;;1210.0;;1210.0
CHEMBL4204840;COc1ccc(-c2nc3cc(NC(=O)c4cccc(Cl)c4)ccc3o2)cc1OC;;1390.0;;1390.0
CHEMBL4205552;COc1ccc(-c2nc3cc(NC(=O)c4ccccc4Cl)ccc3o2)cc1OC;;40.0;;40.0
CHEMBL4206085;CCOc1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1;;4017.0;;4017.0
CHEMBL4206180;COc1ccc(C(=O)Nc2ccc3oc(-c4ccc(OC)c(OC)c4)nc3c2)cc1OC;;2700.0;;2700.0
CHEMBL420628;Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(N)(=O)=O)cc2)cn1;800.0;1211.5;800.0;1211.5
CHEMBL4206988;COc1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1OC;;4688.0;;4688.0
CHEMBL42074;COc1cc(C)c(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1C;;12200.0;;12200.0
CHEMBL42077;CC(=O)[N-]S(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1.[Na+];100000.0;20000.0;100000.0;20000.0
CHEMBL4208086;COc1ccc(-c2nc3cc(NC(=O)c4cccc(C)c4)ccc3o2)cc1OC;;1560.0;;1560.0
CHEMBL42085;Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(C(F)(F)F)cc1;;79.715;;79.715
CHEMBL420869;CCN(CC)c1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1;;80.0;;80.0
CHEMBL42094;CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc(C(F)(F)F)c2)cc1;;209.465;;209.465
CHEMBL420987;CC1(C)C(=O)C(c2ccccc2)=C1c1ccc(S(C)(=O)=O)cc1;2000.0;2.8;2000.0;2.8
CHEMBL4209915;COc1ccc(-c2nc3cc(NC(=O)c4ccc(O)cc4)ccc3o2)cc1OC;;45540.0;;45540.0
CHEMBL4210463;COc1cc(OC)cc(C(=O)Nc2ccc3oc(-c4ccc(OC)c(OC)c4)nc3c2)c1;;440.0;;440.0
CHEMBL4210856;COc1ccc(-c2nc3cc(NC(=O)c4ccc([N+](=O)[O-])cc4Cl)ccc3o2)cc1OC;;460.0;;460.0
CHEMBL4211316;COc1ccc(-c2nc3cc(NC(=O)c4ccc(C)cc4)ccc3o2)cc1OC;;1390.0;;1390.0
CHEMBL42119;COc1c(F)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1F;;169.91;;169.91
CHEMBL4212341;COc1ccc(-c2nc3cc(NC(=O)c4ccc([N+](=O)[O-])cc4)ccc3o2)cc1OC;;160.0;;160.0
CHEMBL4212465;COc1ccc(-c2nc3cc(NC(=O)c4ccccc4)ccc3o2)cc1OC;;1400.0;;1400.0
CHEMBL4212531;CC(C)(CO)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc(Cl)cn3)c2)c2cnc(N)nc21;2700.0;;2700.0;
CHEMBL4212716;COc1ccc(-c2nc3cc(NC(=O)c4ccccc4Br)ccc3o2)cc1OC;;2240.0;;2240.0
CHEMBL4213360;O=[N+]([O-])c1ccc(/C=C/c2cc(O)c(O)c(O)c2)cc1;;279.0;;279.0
CHEMBL421381;CS(=O)(=O)c1ccc(C2=C(c3ccccc3O)C(=O)OC2)cc1;;1832.0;;1832.0
CHEMBL421385;COc1ccc2c(c1)c(CC(=O)NOCc1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1;;50.0;;50.0
CHEMBL4213903;COc1ccc(-c2nc3cc(NC(=O)c4ccccc4C)ccc3o2)cc1OC;;4840.0;;4840.0
CHEMBL421417;CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccs2)cc1;;468.87;;468.87
CHEMBL4215506;COc1ccc(-c2nc3cc(NC(=O)c4cccc([N+](=O)[O-])c4)ccc3o2)cc1OC;;930.0;;930.0
CHEMBL421570;COc1ccc2c(c1)c(CC(=O)Nc1ccc(F)cc1)c(C)n2C(=O)c1ccc(Cl)cc1;;60.0;;60.0
CHEMBL4216007;COc1ccc(C(=O)Nc2ccc3oc(-c4ccc(OC)c(OC)c4)nc3c2)cc1;;10590.0;;10590.0
CHEMBL421608;CC1(C)CC(c2cc(C(C)(C)C)c3c(c2)C(C)(C)CO3)=NO1;70.0;200.0;70.0;200.0
CHEMBL4216426;COC(=O)COc1ccc(/C=C/c2ccc(Cl)cc2)cc1;;7522.0;;7522.0
CHEMBL42174;CN(C)c1cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)ccc1Cl;;1043.565;;1043.565
CHEMBL42175;CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc(Cl)c2)cc1;360000.0;60.129999999999995;360000.0;60.129999999999995
CHEMBL4217988;N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(-c2cccc(C(F)(F)F)c2)cc1-c1ccnc(CNCCC2CCNCC2)c1;;3650.0;;3650.0
CHEMBL42180;Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1F;;109.825;;109.825
CHEMBL4218075;COC(=O)COc1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1;;7461.0;;7461.0
CHEMBL421826;Cc1cccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)sc3nc(C(F)(F)F)nn23)c1;610.0;1509977.36;610.0;1509977.36
CHEMBL42223;COc1cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)ccc1Cl;;250.595;;250.595
CHEMBL42225;CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccccc2)cc1;739000.0;120.23;739000.0;123.41000000000001
CHEMBL422530;O=C(NNc1ccc(Cl)cc1)c1ccc(Cl)cc1;;340.0;;340.0
CHEMBL42277;CSc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1Cl;;40.0;;40.0
CHEMBL423296;COc1ccc2c(c1)c(Cc1nc(-c3ccc(Br)cc3)cs1)c(C)n2C(=O)c1ccc(Cl)cc1;;0.3;;0.3
CHEMBL423576;CS(=O)(=O)c1ccc(-c2c(-c3ccc(F)c(F)c3)nc3sccn23)cc1;;12.0;;12.0
CHEMBL423638;COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(S(C)(=O)=O)cc4)n3)c2)CCOCC1;26080.0;50.0;26080.0;3265.0
CHEMBL423640;CCCCC1SC(c2cccc(Oc3ccccc3)c2)N(CCCCc2ccc(C(=O)OC)cc2)C1=O;3700.0;;3700.0;
CHEMBL4237875;O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2cccc(F)c2)n(-c2ccccc2)n1;43200.0;3530.0;43200.0;3530.0
CHEMBL4238329;Cc1ccc(-n2nc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)cc2-c2ccc(Br)cc2)cc1;39450.0;1080.0;39450.0;1080.0
CHEMBL4238681;O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2ccc([N+](=O)[O-])cc2)n(-c2ccccc2)n1;42050.0;1660.0;42050.0;1660.0
CHEMBL4239213;COc1cccc(-c2cc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)nn2-c2ccccc2)c1;25520.0;1210.0;25520.0;1210.0
CHEMBL4239360;Cc1ccc(-c2cc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)nn2-c2ccccc2)cc1;45040.0;930.0;45040.0;930.0
CHEMBL4239643;COc1ccc(-c2cc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)nn2-c2ccccc2)cc1;41340.0;540.0;41340.0;540.0
CHEMBL42398;Cc1cccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)c1;3200.0;30.1;3200.0;30.1
CHEMBL4239825;O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2ccc(Cl)c(Cl)c2)n(-c2ccccc2)n1;;6830.0;;6830.0
CHEMBL424;O=C(O)c1ccccc1O;500000.0;;500000.0;
CHEMBL4240276;Cc1ccc(-n2nc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)cc2-c2ccc(Cl)c(Cl)c2)cc1;27890.0;5020.0;27890.0;5020.0
CHEMBL424063;NS(=O)(=O)c1ccc(C2=C(c3ccc4c(c3)OCO4)CCC2)cc1;1900.0;1.9975;1900.0;1.9975
CHEMBL42408;COc1c(Cl)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1Cl;;140.625;;140.625
CHEMBL42409;Cc1c(C(=O)C(F)(F)F)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1;;120.11500000000001;;120.11500000000001
CHEMBL4241367;Cc1ccc(-n2nc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)cc2-c2ccc(F)cc2)cc1;30160.0;2840.0;30160.0;2840.0
CHEMBL4241547;O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2ccc(C(F)(F)F)cc2)n(-c2ccccc2)n1;32930.0;4330.0;32930.0;4330.0
CHEMBL4241591;Cc1ccc(-n2nc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)cc2-c2ccc(Cl)cc2)cc1;;2120.0;;2120.0
CHEMBL4242033;O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2ccc(Cl)cc2)n(-c2ccccc2)n1;;1410.0;;1410.0
CHEMBL4242144;Cc1cccc(-c2cc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)nn2-c2ccccc2)c1;39120.0;1360.0;39120.0;1360.0
CHEMBL4242256;Cc1ccc(-n2nc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)cc2-c2cccc(Cl)c2)cc1;49640.0;4800.0;49640.0;4800.0
CHEMBL4242859;Cc1ccc(-n2nc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)cc2-c2ccc([N+](=O)[O-])cc2)cc1;44820.0;1390.0;44820.0;1390.0
CHEMBL4243440;COc1ccc(-c2cc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)nn2-c2ccc(Cl)cc2)cc1;46450.0;350.0;46450.0;350.0
CHEMBL4243589;Cc1ccc(-c2cc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)nn2-c2ccc(C)cc2)cc1;41240.0;420.0;41240.0;420.0
CHEMBL4244043;O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2cccc([N+](=O)[O-])c2)n(-c2ccccc2)n1;33760.0;5940.0;33760.0;5940.0
CHEMBL4245581;O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2ccc(F)cc2)n(-c2ccccc2)n1;;2540.0;;2540.0
CHEMBL4245838;O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2cccc(Cl)c2)n(-c2ccccc2)n1;44800.0;4430.0;44800.0;4430.0
CHEMBL4245964;Cc1cccc(-c2cc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)nn2-c2ccc(Cl)cc2)c1;27620.0;1770.0;27620.0;1770.0
CHEMBL4246412;Cc1ccc(-c2cc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)nn2-c2ccc(Cl)cc2)cc1;40930.0;1440.0;40930.0;1440.0
CHEMBL4247391;Cc1ccc(-n2nc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)cc2-c2ccc(C(F)(F)F)cc2)cc1;29740.0;5020.0;29740.0;5020.0
CHEMBL4247830;O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2cccc(C(F)(F)F)c2)n(-c2ccccc2)n1;41080.0;4790.0;41080.0;4790.0
CHEMBL4248176;O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2ccccc2)n(-c2ccccc2)n1;32930.0;2200.0;32930.0;2200.0
CHEMBL4248344;O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2ccc(Br)cc2)n(-c2ccccc2)n1;43200.0;2120.0;43200.0;2120.0
CHEMBL42485;CS(=O)(=O)c1ccc(-c2cc(Br)sc2-c2ccc(F)cc2)cc1;600.0;14.0;429.3333333333333;6093.781818181818
CHEMBL4248810;O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2cccc(Cl)c2)n(-c2ccc(Cl)cc2)n1;36850.0;422.0;36850.0;422.0
CHEMBL4249752;COc1ccc(-c2cc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)nn2-c2ccc(C)cc2)cc1;47480.0;230.0;47480.0;230.0
CHEMBL4250212;Cc1ccc(-n2nc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)cc2-c2cccc(C)c2)cc1;32160.0;1190.0;32160.0;1190.0
CHEMBL4250397;O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2ccc(Cl)c(Cl)c2)n(-c2ccc(Cl)cc2)n1;33120.0;8580.0;33120.0;8580.0
CHEMBL42549;CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc([N+](=O)[O-])c2)cc1;;577.72;;577.72
CHEMBL42561;Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1;25950.0;160.0;25950.0;166.16333333333333
CHEMBL42595;CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccc(F)c(F)c2)cc1;;120.11500000000001;;120.11500000000001
CHEMBL42651;COc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1F;49000.0;150.68;49000.0;150.68
CHEMBL426571;COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(Cl)c(Cl)c4)n3)c2)CCOCC1;;700.0;;700.0
CHEMBL42674;CSc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl;3540.0;10.0;3540.0;10.0
CHEMBL42709;Cc1cc(Cl)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)c1;;39.905;;39.905
CHEMBL42710;C=CCc1ccc(O)c(OC)c1;11000.0;129000.0;11000.0;129000.0
CHEMBL4276876;C[Si](C)(C)c1c(-c2ccc(F)cc2)noc1-c1ccc(S(N)(=O)=O)cc1;;38160.0;;38160.0
CHEMBL4277468;COc1ccc(-n2c(SCc3cn(-c4ccc(Br)cc4)nn3)nc3ccccc3c2=O)cc1;;670.0;;670.0
CHEMBL4277505;COc1ccc(-n2c(SCc3cc(-c4ccc(OC)c(OC)c4)no3)nc3ccccc3c2=O)cc1;;770.0;;770.0
CHEMBL4277617;O=C(O)c1ccc(-n2cc(CSc3nc4ccccc4c(=O)n3-c3ccccc3)nn2)cc1;;670.0;;670.0
CHEMBL4277907;C[Si](C)(C)c1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1;;130.0;;130.0
CHEMBL4277993;O=c1c2ccccc2nc(SCc2cn(-c3ccc(Br)cc3)nn2)n1-c1ccccc1;;540.0;;540.0
CHEMBL4278024;CS(=O)(=O)c1ccc(-c2conc2-c2ccccc2)cc1;;247.0;;247.0
CHEMBL4278057;O=c1c2ccccc2nc(SCc2cc(-c3ccc(Cl)cc3)no2)n1-c1ccc(Cl)cc1;;840.0;;840.0
CHEMBL4278258;COc1cc([C@@H]2CC(=O)c3c(cc4c(c3O)C=CC(C)(CCC=C(C)C)O4)O2)ccc1O;;9500.0;;9500.0
CHEMBL427835;NS(=O)(=O)c1ccc(/N=C/c2ccc(F)cc2)cc1;;2220.0;;2220.0
CHEMBL4278439;CS(=O)(=O)c1ccc(-c2c(-c3ccc(F)cc3)noc2C=O)cc1;;13777.0;;13777.0
CHEMBL4278472;COc1ccc(-c2cc(CSc3nc4ccccc4c(=O)n3-c3ccccc3)on2)cc1;;370.0;;370.0
CHEMBL4279063;C#CCSc1nc2ccccc2c(=O)n1-c1ccc(Cl)cc1;;390.0;;390.0
CHEMBL4279217;NS(=O)(=O)c1ccc(/N=c2\scc(-c3cccs3)n2-c2ccccc2)cc1;;12610.0;;12610.0
CHEMBL4279346;O=c1c2ccccc2nc(SCc2cn(-c3ccc(Br)cc3)nn2)n1-c1ccc(Br)cc1;;170.0;;170.0
CHEMBL4279764;O=C(O)c1ccc(-n2cc(CSc3nc4ccccc4c(=O)n3-c3ccc(Cl)cc3)nn2)cc1;;110.0;;110.0
CHEMBL42801;Cc1c(CN(C)C)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1;;100000.0;;100000.0
CHEMBL4281362;NS(=O)(=O)c1ccc(-c2cc(-c3ccc(F)cc3)no2)cc1;;81200.0;;81200.0
CHEMBL4281448;O=c1c2ccccc2nc(SCc2cn(-c3ccccc3)nn2)n1-c1ccccc1;;890.0;;890.0
CHEMBL4281944;O=c1c2ccccc2nc(SCc2cc(-c3ccc(Cl)cc3)no2)n1-c1ccccc1;;560.0;;560.0
CHEMBL4282329;C[Si](C)(C)c1onc(-c2ccc(F)cc2)c1-c1ccc(S(N)(=O)=O)cc1;;930.0;;930.0
CHEMBL4282681;NS(=O)(=O)c1ccc(/N=c2\scc(-c3ccc(Cl)cc3Cl)n2-c2ccccc2)cc1;;18320.0;;18320.0
CHEMBL4282685;COc1ccc(-c2cs/c(=N\c3ccc(S(N)(=O)=O)cc3)n2-c2ccccc2)cc1;;21780.0;;21780.0
CHEMBL4282782;N#CCC(=O)N/N=C/c1c[nH]c2ccccc12;;1020.0;;1020.0
CHEMBL4283242;O=c1c2ccccc2nc(SCc2cn(-c3ccc(Cl)cc3)nn2)n1-c1ccc(Cl)cc1;;530.0;;530.0
CHEMBL4283447;O=c1c2ccccc2nc(SCc2cc(-c3ccc(Cl)cc3)no2)n1-c1ccc(Br)cc1;;560.0;;560.0
CHEMBL4285341;NS(=O)(=O)c1ccc(-c2conc2-c2ccc(F)cc2)cc1;;42.0;;42.0
CHEMBL4285368;COc1ccc(-c2cc(CSc3nc4ccccc4c(=O)n3-c3ccc(Cl)cc3)on2)cc1OC;;1330.0;;1330.0
CHEMBL4285512;O=c1c2ccccc2nc(SCc2cn(-c3ccccc3)nn2)n1-c1ccc(Cl)cc1;;960.0;;960.0
CHEMBL4285836;C[Si](C)(C)c1onc(-c2ccc(F)cc2)c1-c1ccc(S(C)(=O)=O)cc1;;1870.0;;1870.0
CHEMBL4285920;O=c1c2ccccc2nc(SCc2cn(-c3ccc(Cl)cc3)nn2)n1-c1ccccc1;;190.0;;190.0
CHEMBL4286359;CS(=O)(=O)c1ccc(-c2c(-c3ccc(F)cc3)noc2C(F)(F)F)cc1;;8145.0;;8145.0
CHEMBL4286390;COc1ccc(-n2c(SCc3cn(-c4ccc(C(=O)O)cc4)nn3)nc3ccccc3c2=O)cc1;;1340.0;;1340.0
CHEMBL4286599;O=C(O)c1ccc(-n2cc(CSc3nc4ccccc4c(=O)n3-c3ccc(Br)cc3)nn2)cc1;;890.0;;890.0
CHEMBL428710;CS(=O)(=O)c1ccc(C2=C(c3cc(Cl)ccn3)C(=O)CC2)cc1;;190.0;;190.0
CHEMBL4287121;C[Si](C)(C)c1c(-c2ccccc2)noc1-c1ccc(S(N)(=O)=O)cc1;;11050.0;;11050.0
CHEMBL4287517;CS(=O)(=O)c1ccc(-c2cc(-c3ccccc3)no2)cc1;;13550.0;;13550.0
CHEMBL4287667;O=c1c2ccccc2nc(SCc2cn(-c3ccccc3)nn2)n1-c1ccc(Br)cc1;;250.0;;250.0
CHEMBL4288111;COc1ccc(-n2c(SCc3cn(-c4ccc(Cl)cc4)nn3)nc3ccccc3c2=O)cc1;;520.0;;520.0
CHEMBL4288146;COc1ccc(-c2cc(CSc3nc4ccccc4c(=O)n3-c3ccc(OC)cc3)on2)cc1;;650.0;;650.0
CHEMBL42884;Cc1cc(F)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1;;109.825;;109.825
CHEMBL4288684;CS(=O)(=O)c1ccc(-c2conc2-c2ccc(F)cc2)cc1;;57.0;;57.0
CHEMBL4288714;COc1ccc(-c2cc(CSc3nc4ccccc4c(=O)n3-c3ccc(Br)cc3)on2)cc1;;560.0;;560.0
CHEMBL4289235;C[Si](C)(C)c1onc(-c2ccccc2)c1-c1ccc(S(C)(=O)=O)cc1;;4170.0;;4170.0
CHEMBL4289328;C#CCSc1nc2ccccc2c(=O)n1-c1ccc(OC)cc1;;440.0;;440.0
CHEMBL4289748;C#CCSc1nc2ccccc2c(=O)n1-c1ccc(Br)cc1;;180.0;;180.0
CHEMBL4289814;COc1ccc(-c2cc(CSc3nc4ccccc4c(=O)n3-c3ccccc3)on2)cc1OC;;1020.0;;1020.0
CHEMBL4289901;NS(=O)(=O)c1ccc(/N=c2\scc(-c3ccc(Br)cc3)n2-c2ccccc2)cc1;;19730.0;;19730.0
CHEMBL4290032;O=c1c2ccccc2nc(SCc2cn(-c3ccc(Cl)cc3)nn2)n1-c1ccc(Br)cc1;;160.0;;160.0
CHEMBL4290673;N#CCC(=O)N/N=C/c1c[nH]c2ccc(Br)cc12;;250.0;;250.0
CHEMBL4290946;NS(=O)(=O)c1ccc(-c2cc(-c3ccccc3)no2)cc1;;10790.0;;10790.0
CHEMBL4291092;O=c1c2ccccc2nc(SCc2cn(-c3ccc(Br)cc3)nn2)n1-c1ccc(Cl)cc1;;240.0;;240.0
CHEMBL4291293;COc1ccc(-c2cc(CSc3nc4ccccc4c(=O)n3-c3ccc(Br)cc3)on2)cc1OC;;340.0;;340.0
CHEMBL429148;Nc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)nc1;12000.0;;12000.0;
CHEMBL4291556;COc1ccc(-n2c(SCc3cc(-c4ccc(Cl)cc4)no3)nc3ccccc3c2=O)cc1;;630.0;;630.0
CHEMBL4293133;C#CCSc1nc2ccccc2c(=O)n1-c1ccccc1;;270.0;;270.0
CHEMBL4293163;NS(=O)(=O)c1ccc(-c2conc2-c2ccccc2)cc1;;48.0;;48.0
CHEMBL4293190;COc1ccc(-c2cc(CSc3nc4ccccc4c(=O)n3-c3ccc(Cl)cc3)on2)cc1;;1340.0;;1340.0
CHEMBL4293285;NS(=O)(=O)c1ccc(/N=c2\scc(-c3ccc(Cl)cc3)n2-c2ccccc2)cc1;;16210.0;;16210.0
